1244;Hanna Śleszyńska
1245;Christina Aguilera
1246;Stephen Fry
1247;Billy Burke
1248;Billy Crystal
1249;Kirk Douglas
1250;Patricia Arquette
1251;Jason Sudeikis
1252;Madeleine Stowe
1253;Sterling Knight
1254;Piotr Machalica
1255;Tola Szlagowska
1256;David Cronenberg
1257;Edyta Herbuś
1258;Skandar Keynes
1259;Gene Wilder
1260;Leslie Bibb
1261;John Corbett
1262;Leslie Bibb
1263;Ireneusz Czop
1264;Wojciech Cejrowski
1265;Bill Kaulitz
1266;Maggie Q
1267;Sof&iacute;a Vergara
1268;Cheech Marin
1269;Pola Raksa
1270;Lucas Black
1271;Lyndsy Fonseca
1272;Małgorzata Buczkowska
1273;Dariusz Gnatowski
1274;Eric Roberts
1275;Anthony Mackie
1276;Ewa Wencel
1277;Bohdan Łazuka
1278;Jake Abel
1279;Stephen Lang
1280;Jan A.P. Kaczmarek
1281;Michael Trevino
1282;Daria Widawska
1283;Jason Behr
1284;Sam Mendes
1285;Michael Biehn
1286;Bj&ouml;rk
1287;Elizabeth Mitchell
1288;Don Johnson
1289;Oliver Phelps
1290;Yann Tiersen
1291;Kristin Davis
1292;Devon Aoki
1293;Tim Allen
1294;Harold Perrineau
1295;Calista Flockhart
1296;Peter Sellers
1297;Luis Bu&ntilde;uel
1298;Katarzyna Żak
1299;Jarosław Jakimowicz
1300;Connie Nielsen
1301;Sienna Guillory
1302;Betty White
1303;Jean-Pierre Jeunet
1304;Tadeusz Huk
1305;Thomas Kretschmann
1306;Peter O'Toole
1307;Krzysztof Kolberger
1308;Romain Duris
1309;Andrzej Andrzejewski
1310;Andrew Scott
1311;Max Thieriot
1312;Nathan Fillion
1313;Bill Paxton
1314;Joan Cusack
1315;Aleksandra Szwed
1316;Jerry Bruckheimer
1317;Leonard Pietraszak
1318;Julia Pietrucha
1319;January Jones
1320;Anton Yelchin
1321;Cole Sprouse
1322;Sarah Chalke
1323;Marilyn Manson
1324;Morena Baccarin
1325;John Krasinski
1326;Vanessa Paradis
1327;J.J. Abrams
1328;Edyta Jungowska
1329;Miranda Otto
1330;Giuseppe Tornatore
1331;Luis Guzmán
1332;Max Irons
1333;Mieczysław Czechowicz
1334;Alan Andersz
1335;Goran Vi&scaron;njić
1336;Marek Bukowski
1337;Alice Braga
1338;Johnny Galecki
1339;Lizzy Caplan
1340;Dylan Sprouse
1341;Lee Pace
1342;Preity Zinta
1343;Manu Bennett
1344;Violetta Arlak
1345;Michael Jai White
1346;Antoni Królikowski
1347;Jaime King
1348;River Phoenix
1349;Terry Jones
1350;Peter Weir
1351;Rafał Cieszyński
1352;Dorota Segda
1353;Jeremy Piven
1354;Jessica Lowndes
1355;Jon Bernthal
1356;Chiwetel Ejiofor
1357;Christina Milian
1358;Stephen Amell
1359;Magdalena Mazur
1360;Wiesław Michnikowski
1361;Alexandre Desplat
1362;Victoria Justice
1363;Marcin Perchuć
1364;America Ferrera
1365;Jack O'Connell IV
1366;Edward Burns
1367;Scott Mechlowicz
1368;Rafał Mohr
1369;Ki-duk Kim
1370;Takeshi Kitano
1371;Alan D. Purwin
1372;Ciarán Hinds
1373;Hrithik Roshan
1374;Justin Chatwin
1375;Zbigniew Preisner
1376;Wes Bentley
1377;Jay Hernandez
1378;Andriej Tarkowski
1379;Sam Raimi
1380;Andrzej Mastalerz
1381;Bogusz Bilewski
1382;Andrzej Mastalerz
1383;Nicholas Sparks
1384;Colin Morgan
1385;Adewale Akinnuoye-Agbaje
1386;Ryan Stiles
1387;Imelda Staunton
1388;Thomas Brodie-Sangster
1389;Hulk Hogan
1390;Emilio Estevez
1391;Emilio Estevez
1392;Piotr Głowacki
1393;Mary Steenburgen
1394;Richard Madden
1395;Steven Soderbergh
1396;Christopher Eccleston
1397;James Earl Jones
1398;Gore Verbinski
1399;Anthony Quinn
1400;Kar Wai Wong
1401;Marek Włodarczyk
1402;Telly Savalas
1403;Holly Hunter
1404;Michał Żurawski
1405;Bogumił Kobiela
1406;John Cazale
1407;Paul Adelstein
1408;Frankie Muniz
1409;Ted Levine
1410;Marta Lipińska
1411;Kazimierz Kaczor
1412;Sylwester Maciejewski
1413;Steve Austin IV
1414;Sasha Pieterse
1415;Shenae Grimes
1416;Mark Harmon
1417;Lily Cole
1418;Elvis Presley
1419;Rafał Maćkowiak
1420;Scott Speedman
1421;Kacper Kuszewski
1422;Jeremy Clarkson
1423;Peter Falk
1424;Richard Jenkins
1425;Maria Niklińska
1426;Bette Davis
1427;Cary Elwes
1428;Steve Talley
1429;Piotr Polk
1430;Gina Gershon
1431;Marzena Kipiel-Sztuka
1432;Megan Follows
1433;Kathryn Morris
1434;Minnie Driver
1435;Donald Faison
1436;Peta Wilson
1437;Łukasz Garlicki
1438;Joanna Orleańska
1439;Brendan Fehr
1440;Vincent Gallo
1441;Michael Pe&ntilde;a
1442;Cory Monteith
1443;Joe Dempsie
1444;Roy Scheider
1445;Avril Lavigne
1446;Laura Prepon
1447;Hector Elizondo
1448;Jenna Jameson
1449;Dany Boon
1450;Dulce Mar&iacute;a
1451;Heather Locklear
1452;Deborah Ann Woll
1453;Bartosz Walaszek
1454;Jacek Poniedziałek
1455;Taissa Farmiga
1456;Michael Rooker
1457;Janusz Kłosiński
1458;Patricia Routledge
1459;Jane Seymour
1460;Vangelis
1461;Miles Teller
1462;Stephen Graham
1463;Jason Flemyng
1464;Alan Alda
1465;Michael Weatherly
1466;Cynthia Nixon
1467;Jackie Earle Haley
1468;Joanna Osyda
1469;David Henrie
1470;Bryan Greenberg
1471;Bailee Madison
1472;Ian McShane
1473;Joe Jonas
1474;Julia Ormond
1475;James Remar
1476;Jerzy Kryszak
1477;Jesse McCartney
1478;Anna Karczmarczyk
1479;Mia Kirshner
1480;Regina Hall
1481;Yunjin Kim
1482;Krzysztof Tyniec
1483;Julianne Hough
1484;Bam Margera
1485;Isabelle Fuhrman
1486;Karolina Rosińska
1487;Eli Wallach
1488;Brian Cox
1489;Alice Eve
1490;Sophia Loren
1491;Kevin Sorbo
1492;Bartłomiej Świderski
1493;Catherine Keener
1494;T.R. Knight
1495;Thomas Dekker
1496;Piotr Gulczyński
1497;Zbigniew Suszyński
1498;Daniel Auteuil
1499;Marek Frąckowiak
1500;Kristen Wiig
1501;Breckin Meyer
1502;Rebel Wilson
1503;Kathleen Turner
1504;DMX
1505;Zofia Merle
1506;Agnieszka Krukówna
1507;Brandon Lee
1508;Ang Lee
1509;Eddie Kaye Thomas
1510;F. Murray Abraham
1511;Teresa Lipowska
1512;James Newton Howard
1513;Zachary Levi
1514;Desmond Harrington
1515;Tomasz Ziętek
1516;Sarah Roemer
1517;Nicolas Winding Refn
1518;Missy Peregrym
1519;Ewa Gawryluk
1520;Viola Davis
1521;Laura Vandervoort
1522;Randy Quaid
1523;Oliver Platt
1524;Kazik Staszewski
1525;Lucas Grabeel
1526;Stana Katic
1527;Zdzisław Wardejn
1528;Liya Kebede
1529;Krzysztof Dracz
1530;Tomasz Stockinger
1531;Chandra Wilson
1532;Aidan Gillen
1533;Jacek Borusiński
1534;Kelly Macdonald
1535;Marcin Hycnar
1536;Charlton Heston
1537;Jessica Lucas
1538;Julianna Margulies
1539;Aidan Turner
1540;David Suchet
1541;Alec Guinness
1542;Cariba Heine
1543;Rachelle Lefevre
1544;Bárbara Mori
1545;Alexandra Daddario
1546;Linda Hamilton
1547;Adolf Dymsza
1548;Adam Goldberg
1549;Christopher Mintz-Plasse
1550;Magdalena Popławska
1551;Kalina Jędrusik
1552;Danielle Campbell
1553;Tia Carrere
1554;Isabelle Adjani
1555;Janusz Józefowicz
1556;Jerzy Hoffman
1557;Whitney Houston
1558;Sebastian Stan
1559;Jayma Mays
1560;Jacek Chmielnik
1561;Frédéric Diefenthal
1562;Mark Sheppard
1563;Andrzej Zaborski
1564;Nicollette Sheridan
1565;Ewa Skibińska
1566;Joel Edgerton
1567;Neal McDonough
1568;Bradley James
1569;Mos Def
1570;Emmanuelle Vaugier
1571;Andrzej Kopiczyński
1572;Sophie Turner IV
1573;Jessica Szohr
1574;Joel Schumacher
1575;Charlotte Rampling
1576;Tadeusz Fijewski
1577;Karol Strasburger
1578;Robert Górski
1579;Jon Favreau
1580;Aleksandra Zienkiewicz
1581;Katherine Moennig
1582;Hayley Atwell
1583;Jennie Garth
1584;Elena Anaya
1585;Steve Guttenberg
1586;Magdalena Wójcik
1587;Alfonso Cuarón
1588;Marcia Gay Harden
1589;Kevin Durand
1590;Piotr Pręgowski
1591;Meghan Markle
1592;Oded Fehr
1593;Iain Glen
1594;Kris Kristofferson
1595;Ewa Wiśniewska
1596;Melissa George
1597;Maja Frykowska
1598;Michał Lesień
1599;Steven Strait
1600;Miranda Richardson
1601;Kasia Smutniak
1602;Stephenie Meyer
1603;Taylor Swift
1604;David Strathairn
1605;William Levy
1606;Anah&iacute;
1607;Angelo Badalamenti
1608;Harry Gregson-Williams
1609;Kurt Cobain
1610;Alan Tudyk
1611;Catherine O'Hara
1612;Daniel Stern
1613;Mateusz Janicki
1614;David Zayas
1615;Lena Olin
1616;Tony Jaa
1617;Richard Pryor
1618;Alan Cumming
1619;Christine Baranski
1620;Steve Coogan
1621;Peter Mensah
1622;Patrick J. Adams
1623;Dane DeHaan
1624;Bronisław Wrocławski
1625;Sławomir Sulej
1626;Jan Peszek
1627;Daniel Dae Kim
1628;Jamie Chung
1629;Michael Vartan
1630;Rachael Taylor
1631;Adriana Lima
1632;Aidan Quinn
1633;Rob Zombie
1634;Roman Kłosowski
1635;Krzysztof Komeda
1636;Michał Wiśniewski
1637;Zofia Czerwińska
1638;Autumn Reeser
1639;Paweł Burczyk
1640;Warwick Davis
1641;Bartosz Gelner
1642;Billy Wilder
1643;Maja Komorowska
1644;Sarah Shahi
1645;Sydney Pollack
1646;Christopher Reeve
1647;Judy Greer
1648;Benjamin Bratt
1649;Arnold Vosloo
1650;Anna Friel
1651;Ian Harding V
1652;Mathieu Kassovitz
1653;Chlo&euml; Sevigny
1654;Sam Elliott
1655;James Spader
1656;Izabela Dąbrowska
1657;Adam Baldwin
1658;Chris Colfer
1659;Alan Arkin
1660;Rupert Everett
1661;Bill Cosby
1662;Orson Welles
1663;Rodrigo Santoro
1664;Wojciech Has
1665;Julia Kijowska
1666;Lauren Bacall
1667;Laurence Olivier
1668;James Denton
1669;Lynn Collins
1670;Magdalena Mielcarz
1671;Saffron Burrows
1672;Mark Dacascos
1673;Maria Pakulnis
1674;Sara Canning
1675;Eugeniusz Bodo
1676;Armie Hammer
1677;Shawn Ashmore
1678;Sarah Paulson
1679;Tori Spelling
1680;Kareena Kapoor
1681;Astrid Bergès-Frisbey
1682;Evan Handler
1683;Sissy Spacek
1684;Paul Thomas Anderson
1685;Tyler Hoechlin
1686;Chan-wook Park
1687;Henry Ian Cusick
1688;Wojciech Paszkowski
1689;Rachel Nichols
1690;Christina Hendricks
1691;Danielle Panabaker
1692;Olivia Williams
1693;Anna Ilczuk
1694;Bear Grylls
1695;Sarah Hyland
1696;Madeline Zima
1697;Blanca Suárez
1698;Metallica
1699;DJ Qualls
1700;Cary-Hiroyuki Tagawa
1701;Elias Koteas
1702;Tiffani Thiessen
1703;David Faustino
1704;Marek Siudym
1705;Rosanna Arquette
1706;Jerry O'Connell
1707;Chris Noth
1708;Keith David
1709;Domhnall Gleeson
1710;Jon Bon Jovi
1711;Ricky Gervais
1712;Sidney Lumet
1713;Adrianne Palicki
1714;Anne Bancroft
1715;Ewen Bremner
1716;Bridgit Mendler
1717;Lenny Kravitz
1718;Alina Janowska
1719;Jerzy Rogalski
1720;Chazz Palminteri
1721;Adam Garcia
1722;Jeremy Davies
1723;Jerzy Dobrowolski
1724;Sara Ramirez
1725;Method Man
1726;Jennifer Freeman
1727;Włodzimierz Press
1728;Peter Jacobson
1729;Elżbieta Jarosik
1730;Monica Potter
1731;Katarzyna Ankudowicz
1732;Lili Taylor
1733;Marcin Troński
1734;Paul W.S. Anderson
1735;William Sadler
1736;Mateusz Banasiuk
1737;Felicity Jones
1738;Rick Moranis
1739;Lee Van Cleef
1740;John Lennon
1741;Gabrielle Union
1742;Anna Seniuk
1743;Dominic West
1744;Andrzej Łapicki
1745;Sam Riley
1746;Bernardo Bertolucci
1747;Bolo Yeung
1748;Carice van Houten
1749;Dorota Kolak
1750;Joanna 'JoJo' Levesque
1751;Isabelle Huppert
1752;Sally Hawkins
1753;Danny Masterson
1754;Jean Dujardin
1755;George Peppard
1756;John Belushi
1757;Ellen Barkin
1758;Alan Silvestri
1759;Petr Zelenka
1760;Katheryn Winnick
1761;Aleksandra Kisio
1762;Władysław Kowalski
1763;Michał Lewandowski
1764;Dylan McDermott
1765;Sherilyn Fenn
1766;Claudia Cardinale
1767;Paz Vega
1768;Witold Dębicki
1769;Monika Mrozowska
1770;Melinda Clarke
1771;Jon Lovitz
1772;Jacek Kopczyński
1773;Thomas Ian Nicholas
1774;Joe Pantoliano
1775;Marcin Kwaśny
1776;Nick Frost
1777;Jan Jankowski
1778;Pauley Perrette
1779;Bridget Fonda
1780;Brigitte Bardot
1781;Jesse Bradford
1782;Pat Morita
1783;Travis Fimmel
1784;Mitchel Musso
1785;Gustaw Lutkiewicz
1786;Lee Marvin
1787;Klaudia Halejcio
1788;Anna Korcz
1789;Shakira
1790;Emilian Kamiński
1791;Krzysztof Dzierma
1792;Ed Speleers
1793;Fergie Duhamel
1794;Will Patton
1795;Katarzyna Gniewkowska
1796;Gene Kelly
1797;Joanna Kurowska
1798;Raoul Bova
1799;Mariusz Bonaszewski
1800;Melanie Griffith
1801;Alexz Johnson
1802;Dianne Wiest
1803;Baz Luhrmann
1804;David Yates
1805;Erica Durance
1806;Emmanuelle Béart
1807;Andy Wachowski
1808;Brad Dourif
1809;Katarzyna Skrzynecka
1810;Wojciech Solarz
1811;Dakota Blue Richards
1812;Cyril Raffaelli
1813;Michael Jordan
1814;Dean Norris
1815;Virginia Madsen
1816;Nick Jonas
1817;Ryszard Filipski
1818;Andrzej Nejman
1819;Romy Schneider
1820;Elton John
1821;Bruce Greenwood
1822;William Baldwin
1823;Maja Bohosiewicz
1824;Joan Allen
1825;Tom Selleck
1826;Izabela Trojanowska
1827;Kuno Becker
1828;Lady GaGa
1829;Arkadiusz Detmer
1830;Clark Gregg
1831;Jodi Lyn O'Keefe
1832;Brian Krause
1833;Matylda Damięcka
1834;Marta Wiśniewska
1835;Vincent Price
1836;Natalie Martinez
1837;Krzysztof Zanussi
1838;Maryla Rodowicz
1839;Natasha Henstridge
1840;Laura Samojłowicz
1841;Lasse Hallstr&ouml;m
1842;Peter MacNicol
1843;Jennifer Ehle
1844;Ryan Kwanten
1845;Agnieszka Warchulska
1846;Kelly Preston
1847;Kristin Bauer van Straten
1848;Andrzej Grabarczyk
1849;Debby Ryan
1850;Jacek Rozenek
1851;Mike Vogel
1852;Colin Hanks
1853;Frank Sinatra
1854;John Cena
1855;Kelly Rowan
1856;Michelangelo Antonioni
1857;Marcel Sabat
1858;Małgorzata Pieczyńska
1859;Jon Cryer
1860;Tina Fey
1861;Luke Pasqualino
1862;Chris Columbus
1863;Matthew Morrison
1864;Michael Rosenbaum
1865;Sarah Polley
1866;Amitabh Bachchan
1867;Anita Sokołowska
1868;Mitch Hewer
1869;Peja
1870;Andrzej Bartkowiak
1871;Linda Cardellini
1872;Octavia Spencer
1873;Jonathan Pryce
1874;Bronisław Cieślak
1875;Takeshi Kaneshiro
1876;Sergiusz Żymełka
1877;Waldemar Obłoza
1878;Iwan Rheon
1879;Dina Meyer
1880;Jerzy Skolimowski
1881;Mario Puzo
1882;Richard Dreyfuss
1883;Clea DuVall
1884;Jonathan Tucker
1885;Artur Dziurman
1886;Jennifer Beals
1887;Angie Harmon
1888;Fran&ccedil;ois Arnaud
1889;Jaime Murray
1890;Cybill Shepherd
1891;Crispin Glover
1892;Pink Floyd
1893;Billie Piper
1894;Kyle Chandler
1895;Jaimie Alexander
1896;Bernard Hill
1897;Marshall Allman
1898;Margarita Levieva
1899;Bernie Mac
1900;Abhishek Bachchan
1901;Belén Rueda
1902;Xzibit
1903;Krzysztof Czeczot
1904;Irène Jacob
1905;Ewa Ziętek
1906;Gabrielle Anwar
1907;Saif Ali Khan
1908;Simon Helberg
1909;Carly Pope
1910;Mark Pellegrino
1911;Jennifer Jason Leigh
1912;Bonnie Hunt
1913;Burt Lancaster
1914;Kris Marshall
1915;Patryk Vega
1916;Beverly D'Angelo
1917;Richard Curtis
1918;Katie Leung
1919;Rebecca De Mornay
1920;Jiř&iacute; Macháček
1921;Brooklyn Decker
1922;J.K. Simmons
1923;Amanda Righetti
1924;Gorden Kaye
1925;Klaus Kinski
1926;Swietłana Chodczenkowa
1927;George Carlin
1928;Vivica A. Fox
1929;Małgorzata Pieńkowska
1930;Lana Wachowski
1931;Steve-O
1932;Kelly Brook
1933;Fran Drescher
1934;Minka Kelly
1935;Vanessa Ferlito
1936;Drew Seeley
1937;Tony Leung Chiu Wai
1938;David Arquette
1939;Isaiah Washington
1940;Cliff Curtis
1941;Kyle Gallner
1942;Olivia Thirlby
1943;Luke Perry
1944;Michelle Fairley
1945;Piotr Swend
1946;Anthony Edwards
1947;Andrzej Młynarczyk
1948;Richard Chamberlain
1949;Anne Dudek
1950;Jerry Goldsmith
1951;Piotr Szwedes
1952;Jeffrey Wright
1953;Vanessa Williams V
1954;Zach Roerig
1955;Ariana Grande
1956;Ansel Elgort
1957;Vincent Perez
1958;Joanna Wizmur
1959;Neil Flynn
1960;Talia Shire
1961;Anna Prus
1962;Elisabeth Harnois
1963;Richard Burton
1964;Katarzyna Łaniewska
1965;Toby Jones
1966;Michał Piela
1967;Geraldine Chaplin
1968;Rob Corddry
1969;Jacek Borcuch
1970;Ronn Moss
1971;Sam Shepard
1972;Cezary Morawski
1973;Dennis Farina
1974;Wade Williams
1975;Andrzej Sekuła
1976;Marzena Trybała
1977;Mieczysław Hryniewicz
1978;Jack Davenport
1979;Holland Roden
1980;Nicola Peltz
1981;Carl Weathers
1982;Delroy Lindo
1983;Stefan Friedmann
1984;Emily VanCamp
1985;Ewa Błaszczyk
1986;Guillaume Canet
1987;Frank Langella
1988;Kelly Rutherford
1989;Hiroyuki Sanada
1990;Chris Carmack
1991;Elizabeth Olsen
1992;Marcello Mastroianni
1993;Jacek Mikołajczak
1994;James Wan
1995;Edward Żentara
1996;Alexa Davalos
1997;Wojciech Siemion
1998;Derek Jacobi
1999;Tyler Posey
2000;Janusz Bukowski
2001;Trent Reznor
2002;Thomas Haden Church
2003;Charlie Cox
2004;Drea de Matteo
2005;Terence Stamp
2006;Sela Ward
2007;LL Cool J
2008;Brooke Shields
2009;Joe Manganiello
2010;Wojciech Klata
